"","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","target.org.colour","slope.clean","new_slopes","rob_reg__slopes","p_values_olsr_slopes","r.square.olsr","ratio_slopes_rr_olsr"
"557","#REF!","AMT2","AMT2_098","","1996-05-19",-20.0239,44.1269,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.63,499.312927,35,"5",8.238,0.055953,3,1,13.63,13.63,NA,NA,0.19,1.58,"gC m-3",NA,NA,NA,NA,1.2e+09,97800000,10100000,6.12e+08,14300000,NA,9530000,816000,2690000,2190000,693000,106000,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.061909321,"","Phytoplankton","phytoplankton","4","forestgreen",-1.061909321,-1.06190932099019,-1.06554528986743,3.55414067556364e-05,0.831983509915291,1.00342399185648
"558","#REF!","AMT2","AMT2_099","","1996-05-19",-20.0239,44.1269,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,50,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.63,499.312927,35,"5",8.238,0.055953,3,1,13.63,13.6,NA,NA,0.21,1.61,"gC m-3",NA,NA,NA,NA,1.69e+09,1.2e+08,94200000,1.08e+09,11200000,NA,8110000,704000,2420000,2520000,1430000,21100,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.209402341,"","Phytoplankton","phytoplankton","4","forestgreen",-1.209402341,-1.20940234099179,-1.20778650967449,1.70729859836937e-05,0.85458325203429,0.998663942287248
"559","#REF!","AMT2","AMT2_100","","1996-05-20",-14.062,46.4879,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",12.38,635.297241,35,"5",8.228724,0.059486,3.995419,1,12.38,12.38,NA,NA,0.35,3.41,"gC m-3",NA,NA,NA,NA,3.72e+09,9.95e+09,4290000,2.54e+09,82800,18800000,2720000,95700,961000,226000,370000,106000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.354412173,"","Phytoplankton","phytoplankton","4","forestgreen",-1.354412173,-1.35441217277196,-1.44234723658348,0.00292897830867544,0.604152359976352,1.06492489165149
"560","#REF!","AMT2","AMT2_101","","1996-05-20",-14.062,46.4879,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",12.38,635.297241,35,"5",8.228724,0.059486,3.995419,1,12.38,12.36,NA,NA,0.38,3.45,"gC m-3",NA,NA,NA,NA,3.9e+09,9.18e+09,1460000,1.79e+09,NA,1.3e+07,3650000,432000,545000,778000,1670000,21100,58600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.318628755,"","Phytoplankton","phytoplankton","4","forestgreen",-1.318628755,-1.31862875526083,-1.45141169245901,0.000389486810954731,0.731583945723287,1.10069774146478
"561","#REF!","AMT2","AMT2_102","","1996-05-21",-8.0992,48.7466,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.6,524.322876,35,"5",8.210997,0.087089,4,1,11.6,11.6,NA,NA,2.01,0.64,"gC m-3",NA,NA,NA,NA,6.15e+08,1.41e+08,7.94e+08,1.48e+09,993000,NA,9220000,897000,6480000,76600000,254000,594000,117000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.946261287,"","Phytoplankton","phytoplankton","4","forestgreen",-0.946261287,-0.946261286823485,-1.00385568466005,0.00220196802216017,0.625117455466007,1.06086521603631
"562","#REF!","AMT2","AMT2_103","","1996-05-21",-8.0992,48.7466,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,30,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.6,524.322876,35,"5",8.210997,0.087089,4,1,11.6,11.59,NA,NA,1.94,1.78,"gC m-3",NA,NA,NA,NA,5.68e+08,97800000,8.54e+08,8.84e+08,332000,NA,6610000,576000,4640000,126000000,1060000,233000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.939551189,"","Phytoplankton","phytoplankton","4","forestgreen",-0.939551189,-0.939551188690914,-1.03003258268637,0.00540438991870223,0.555437511434945,1.09630278237705
"563","#REF!","AMT3","AMT3_104","","1996-09-24",-18.184,47.3563,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,642.588501,35,"6",8.23103,0.05812,4,1,11.59,11.59,NA,NA,0.69,0.4,"gC m-3",3.99e+10,3.68e+10,6.89e+09,NA,3.05e+09,57700,17200000,2.65e+09,9310000,7250000,10700000,957000,1000000,100000,NA,1860000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.130543337,"","Phytoplankton","phytoplankton","4","forestgreen",-1.130543337,-1.13054333734321,-1.2313057101885,0.00024681401001478,0.657090640280501,1.08912738670937
"564","#REF!","AMT3","AMT3_105","","1996-09-24",-18.184,47.3563,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,40,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,642.588501,35,"6",8.23103,0.05812,4,1,11.59,11.59,NA,NA,0.33,2.19,"gC m-3",1.53e+10,1.97e+10,3.1e+09,NA,2.07e+09,NA,25600000,7.61e+08,3380000,2870000,2280000,608000,1450000,452000,92500,528000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.201870856,"","Phytoplankton","phytoplankton","4","forestgreen",-1.201870856,-1.20187085564883,-1.19902410551704,2.19793703537587e-07,0.901165453160438,0.997631400687731
"565","#REF!","AMT3","AMT3_106","","1996-09-25",-19.992,42.903,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,469.381195,35,"5",8.238,0.052327,2,1,11.59,11.59,NA,NA,0.22,1,"gC m-3",2.88e+10,2.93e+09,2.54e+09,NA,1.64e+09,288000,3020000,7.66e+08,5030000,19000,1550000,2050000,502000,100000,23100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.288374166,"","Phytoplankton","phytoplankton","4","forestgreen",-1.288374166,-1.28837416566658,-1.31782428830716,0.000177646698557589,0.70349459695824,1.02285836140179
"566","#REF!","AMT3","AMT3_107","","1996-09-25",-19.992,42.903,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,40,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,469.381195,35,"5",8.238,0.052327,2,1,11.59,11.59,NA,NA,0.41,1,"gC m-3",3.08e+10,5.27e+09,2.86e+09,NA,1.6e+09,NA,9950000,8.18e+08,828000,2870000,5360000,2150000,1200000,351000,254000,338000,NA,NA,16500,30400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.063556296,"","Phytoplankton","phytoplankton","4","forestgreen",-1.063556296,-1.0635562956773,-1.07379104356787,3.77580963145299e-08,0.891988259325227,1.0096231366467
"567","#REF!","AMT3","AMT3_108","","1996-09-26",-20.0155,38.1715,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,335.721741,36,"5",8.238,0.040319,1,1,11.59,11.59,NA,NA,0.15,NA,"gC m-3",5.31e+10,4.47e+09,8.07e+08,NA,5.43e+08,NA,5930000,4.47e+08,663000,8630000,2960000,2150000,1090000,37600,23100,NA,9780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.297667516,"","Phytoplankton","phytoplankton","4","forestgreen",-1.297667516,-1.29766751611319,-1.29684246342513,2.76028672625589e-07,0.89737117257255,0.99936420341521
"568","#REF!","AMT3","AMT3_109","","1996-09-26",-20.0155,38.1715,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,40,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,335.721741,36,"5",8.238,0.040319,1,1,11.59,11.59,NA,NA,0.2,NA,"gC m-3",1.28e+11,4.07e+09,8.07e+08,NA,6.62e+08,NA,1660000,6.83e+08,663000,5740000,1960000,704000,798000,553000,92500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.240630745,"","Phytoplankton","phytoplankton","4","forestgreen",-1.240630745,-1.24063074475774,-1.19279351033346,1.96051116723481e-05,0.821404782055427,0.961441198471559
"569","#REF!","AMT3","AMT3_110","","1996-09-26",-20.0155,38.1715,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,80,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,335.721741,36,"5",8.238,0.040319,1,1,11.59,11.59,NA,NA,0.37,4.36,"gC m-3",5.07e+10,2.44e+09,2.37e+09,NA,1.36e+09,NA,3520000,3.95e+08,497000,1430000,1720000,656000,798000,252000,NA,21100,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.240628517,"","Phytoplankton","phytoplankton","4","forestgreen",-1.240628517,-1.24062851715717,-1.24797503527382,6.93117679851708e-07,0.880510057479815,1.00592161003326
"570","#REF!","AMT3","AMT3_111","","1996-09-27",-21.2575,34.0365,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,298.180237,36,"5",8.247198,0.032026,0,1,11.59,11.59,NA,NA,0.15,0.05,"gC m-3",NA,NA,NA,NA,6.38e+08,NA,3710000,3.81e+08,414000,10100000,2920000,1070000,974000,151000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.090844175,"","Phytoplankton","phytoplankton","4","forestgreen",-1.090844175,-1.09084417538352,-1.22204286042404,0.0155380075468246,0.590606314970877,1.12027261861122
"572","#REF!","AMT3","AMT3_113","","1996-09-28",-21.8104,29.4997,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,263.21283,36,"5",8.23394,0.028,0,1,11.59,11.59,NA,NA,0.12,NA,"gC m-3",6.29e+10,1.91e+09,4.61e+08,NA,4.72e+08,NA,3520000,3.32e+08,82800,1460000,1580000,1520000,545000,176000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.247535808,"","Phytoplankton","phytoplankton","4","forestgreen",-1.247535808,-1.24753580788071,-1.2075363280624,0.000133371499747974,0.782203804385473,0.967937208951359
"573","#REF!","AMT3","AMT3_114","","1996-09-28",-21.8104,29.4997,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,110,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",11.59,263.21283,36,"5",8.23394,0.028,0,1,11.59,11.59,NA,NA,0.33,1.72,"gC m-3",4.69e+10,1.36e+08,4.96e+08,NA,7.32e+08,NA,7120000,2.1e+08,766000,742000,2610000,480000,296000,275000,34700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17504568,"","Phytoplankton","phytoplankton","4","forestgreen",-1.17504568,-1.17504568033773,-1.17483260632077,1.05531797025993e-05,0.840154883709793,0.999818667748105
"574","#REF!","AMT3","AMT3_115","","1996-09-29",-21.4077,24.6837,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24.74,374.275818,36.028446,"5",8.221829,0.033213,1,1,24.74,24.74,NA,NA,0.2,NA,"gC m-3",1.52e+11,1.92e+09,4.61e+08,NA,8.98e+08,NA,9450000,7.75e+08,580000,4600000,4080000,1730000,2060000,351000,463000,21100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.170677198,"","Phytoplankton","phytoplankton","4","forestgreen",-1.170677198,-1.1706771980193,-1.14394403974951,4.86182357000377e-06,0.83528819645609,0.97716436409955
"575","#REF!","AMT3","AMT3_116","","1996-09-29",-21.4077,24.6837,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,40,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24.74,374.275818,36.028446,"5",8.221829,0.033213,1,1,24.74,24.46,NA,NA,0.18,NA,"gC m-3",1.37e+11,2.81e+09,3.21e+08,NA,8.16e+08,57700,5740000,5.81e+08,NA,381000,2230000,1470000,674000,125000,69300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177620887,"","Phytoplankton","phytoplankton","4","forestgreen",-1.177620887,-1.17762088682792,-1.21702571618169,0.000733155567387803,0.660493601154967,1.03346138780034
"576","#REF!","AMT3","AMT3_117","","1996-09-29",-21.4077,24.6837,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,90,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24.74,374.275818,36.028446,"5",8.221829,0.033213,1,1,24.74,20.63,NA,NA,0.33,0.44,"gC m-3",1.77e+11,3.33e+09,4.69e+08,NA,7.91e+08,NA,6020000,2.75e+08,166000,5880000,1690000,432000,472000,176000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.346985416,"","Phytoplankton","phytoplankton","4","forestgreen",-1.346985416,-1.34698541564845,-1.26650581931129,3.99936941634364e-05,0.828036783933618,0.940252065291319
"577","#REF!","AMT3","AMT3_118","","1996-09-30",-20.6478,20.0864,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24.77,1141.35742,36,"5",8.174784,0.088363,3,2,24.77,24.77,NA,NA,0.38,NA,"gC m-3",4.69e+10,9.73e+10,4.91e+09,NA,1.21e+09,345000,5250000,6.97e+08,8210000,18800000,7.79e+08,2e+06,8200000,854000,7120000,42200,137000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.022642377,"","Phytoplankton","phytoplankton","4","forestgreen",-1.022642377,-1.02264237744727,-1.09437843518573,0.000205249780642717,0.63834997352549,1.07014774646458
"578","#REF!","AMT3","AMT3_119","","1996-09-30",-20.6478,20.0864,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24.77,1141.35742,36,"5",8.174784,0.088363,3,2,24.77,24.63,NA,NA,0.39,NA,"gC m-3",4.41e+10,1.32e+11,6.1e+09,NA,1.05e+09,632000,9.04e+08,4.71e+08,7450000,7250000,7.65e+08,1070000,6740000,628000,11400000,21100,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.163788337,"","Phytoplankton","phytoplankton","4","forestgreen",-1.163788337,-1.16378833666978,-1.25397754392692,3.9061975303152e-05,0.712780550849638,1.07749622853191
"579","#REF!","AMT3","AMT3_120","","1996-09-30",-20.6478,20.0864,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,40,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24.77,1141.35742,36,"5",8.174784,0.088363,3,2,24.77,24.2,NA,NA,0.76,0.21,"gC m-3",2.2e+10,7.82e+10,3.32e+09,NA,1.65e+09,1030000,7470000,6.23e+08,7310000,7010000,7.51e+08,2660000,10000000,703000,6150000,52800,117000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.007262905,"","Phytoplankton","phytoplankton","4","forestgreen",-1.007262905,-1.00726290503424,-1.05368179976778,9.36693455965915e-05,0.675597921059879,1.04608418967616
"580","#REF!","AMT3","AMT3_121","","1996-10-02",-20.5364,12.766,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.38,753.187561,35,"4",8.196823,0.056699,1,2,28.38,28.38,NA,NA,0.2,NA,"gC m-3",1.13e+11,3.61e+10,9.08e+08,NA,9.57e+08,NA,8460000,2.79e+08,972000,1440000,1960000,1100000,1450000,125000,46300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.394572177,"","Phytoplankton","phytoplankton","4","forestgreen",-1.394572177,-1.39457217749676,-1.39416437674645,8.23136150134368e-07,0.898962918960146,0.999707580388974
"581","#REF!","AMT3","AMT3_122","","1996-10-02",-20.5364,12.766,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.38,753.187561,35,"4",8.196823,0.056699,1,2,28.38,28.34,NA,NA,0.23,NA,"gC m-3",1.05e+11,3.81e+10,1.11e+09,NA,9.33e+08,230000,15100000,4.06e+08,1280000,1670000,5520000,957000,652000,226000,23100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32943707,"","Phytoplankton","phytoplankton","4","forestgreen",-1.32943707,-1.3294370700883,-1.38492505849248,4.41601166035356e-05,0.763559820254662,1.04173795792567
"582","#REF!","AMT3","AMT3_123","","1996-10-02",-20.5364,12.766,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,40,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.38,753.187561,35,"4",8.196823,0.056699,1,2,28.38,21.46,NA,NA,0.37,1.07,"gC m-3",7.33e+10,2.58e+10,6.62e+09,NA,1.2e+09,403000,22100000,8.27e+08,5030000,3780000,7510000,672000,2190000,576000,463000,21100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.222943258,"","Phytoplankton","phytoplankton","4","forestgreen",-1.222943258,-1.22294325761865,-1.28275831783143,1.34483996220288e-05,0.778448355719218,1.04891074008557
"583","#REF!","AMT3","AMT3_124","","1996-10-03",-22.2774,9.0621,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.22,469.966278,35,"4",8.205117,0.03717,0,2,28.22,28.22,NA,NA,0.25,NA,"gC m-3",1.74e+11,1.67e+10,1.24e+09,NA,9.8e+08,57700,7010000,3.98e+08,1240000,797000,2530000,384000,931000,477000,NA,21100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.276207987,"","Phytoplankton","phytoplankton","4","forestgreen",-1.276207987,-1.27620798735811,-1.33957662991536,0.000192030911122214,0.699731810020173,1.04965385231942
"584","#REF!","AMT3","AMT3_125","","1996-10-03",-22.2774,9.0621,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,30,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.22,469.966278,35,"4",8.205117,0.03717,0,2,28.22,22.49,NA,NA,0.34,NA,"gC m-3",1.66e+11,8.65e+09,9.74e+08,NA,9.68e+08,NA,8540000,5.05e+08,3650000,6050000,4190000,1470000,1670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.281394145,"","Phytoplankton","phytoplankton","4","forestgreen",-1.281394145,-1.28139414471439,-1.28383114101856,4.34534352454743e-05,0.85706364504312,1.00190183171046
"585","#REF!","AMT3","AMT3_126","","1996-10-03",-22.2774,9.0621,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,50,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.22,469.966278,35,"4",8.205117,0.03717,0,2,28.22,19.13,NA,NA,0.65,6.14,"gC m-3",7.59e+10,9.73e+09,8.11e+09,NA,2.39e+09,173000,28800000,8.92e+08,6260000,1920000,7110000,624000,1220000,275000,127000,NA,NA,71800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.164396347,"","Phytoplankton","phytoplankton","4","forestgreen",-1.164396347,-1.16439634654941,-1.22410711188835,3.16049163873952e-05,0.747974042443807,1.05128044676728
"586","#REF!","AMT3","AMT3_127","","1996-10-04",-24.0138,5.1763,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.42,389.236877,35,"4",8.244993,0.034479,0,2,28.42,28.42,NA,NA,0.21,NA,"gC m-3",1.46e+11,1.19e+10,7.89e+08,NA,4.25e+08,115000,6620000,4.37e+08,1390000,1980000,1900000,656000,708000,327000,46300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.246309749,"","Phytoplankton","phytoplankton","4","forestgreen",-1.246309749,-1.24630974859766,-1.28630801822965,0.000126163682702006,0.71950166807313,1.03209336143101
"587","#REF!","AMT3","AMT3_128","","1996-10-04",-24.0138,5.1763,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,40,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.42,389.236877,35,"4",8.244993,0.034479,0,2,28.42,28.02,NA,NA,0.34,NA,"gC m-3",2.92e+11,1.05e+10,7.81e+08,NA,4.96e+08,NA,7580000,3.43e+08,2360000,2390000,2850000,4e+05,635000,100000,139000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.367120482,"","Phytoplankton","phytoplankton","4","forestgreen",-1.367120482,-1.36712048228896,-1.3123767713612,7.9368401824462e-07,0.899624449780815,0.959956923065982
