"","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","log10_1X_chla_insitu","target.org.colour","target_organisms_UVP_NET","slope.clean","slope_OSLR_max.to.NA","intercept_OSLR_max.to.NA","p_value_olsr","r.square.olsr","N.bins.used","x.value.of.maximum","rob_reg__slope","rob_reg_intercept","slope_ratio_OLSR_RR"
"2087","#REF!","sn010_2016_m131","1279","c_m131_044","16.10.30",11.48333,-15.08292,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1555,1,"Estimated from Biovolume","Rainer Kiko",3.10662,"Night",22.874664,1367.44959,35,"4",8.203,0.120419,4.180665,3.008137,20.6445,7.50739289405685,34.8792055555556,108.669541343669,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4467058177836,28.9419424434029,35.4446264055496,60.307330030105,24.8613986523319,11.7444737857138,7.51100376223293,12.0205838882716,2.88711758865068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.705496375,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.705496375,-0.734515691697144,-1.21144019946344,0.00923535869613637,0.847270309911029,6,0.000122,-0.536028290605599,-1.09969532431958,1
"2088","#REF!","sn010_2016_m131","1281","c_m131_045","16.10.30",11.58253,-15.13213,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,2018,1,"Estimated from Biovolume","Rainer Kiko",2.25522,"Night",22.897148,1572.85169,35,"4",8.203,0.127831,4.835436,3.103938,20.2837,6.56589228855721,34.8827312935323,132.804417910448,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1560608359331,28.2215233515331,25.5726565064662,20.4764357586516,6.98480467108967,9.15981558072593,3.17880895845987,NA,0.80506608875762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.291374393,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.291374393,-0.6212280859481,-1.25806031855654,0.00635702783986492,0.872680587755301,6,3.05e-05,-0.685911704731107,-1.83695555049518,0.995208036220359
"2089","#REF!","sn010_2016_m131","1283","c_m131_046","16.10.30",11.66967,-15.18367,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1575,2,"Estimated from Biovolume","Rainer Kiko",2.92446,"Night",22.658148,1611.27832,35,"4",8.203,0.138556,4.993761,3.532297,20.795,7.45389140127388,34.8667317834395,111.483802547771,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2757432910572,22.3376659074892,16.3039976159297,18.759297154608,18.3311322120224,4.59396561308424,2.11438869849962,1.44169902306075,0.694773479701001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.880407553,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.880407553,-0.761670296631725,-1.87616184217221,0.000390080879031068,0.893813857875932,8,3.05e-05,-0.737808193701085,-1.90269213416844,0.904496140506385
"2090","#REF!","sn010_2016_m131","1285","c_m131_047","16.10.31",11.75162,-15.21755,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1341,2,"Estimated from Biovolume","Rainer Kiko",2.57499,"Night",22.282701,1613,35,"4",8.203,0.148669,5,3.90261,22.4259,8.11179267015707,34.8649175018698,96.9406806282722,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2091433826289,33.705532656974,33.3215689495442,34.5057372582911,19.4276761885351,3.94069806747975,5.03605489108826,3.75035303411862,0.934158033689894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.997714664,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.997714664,-0.936919862616229,-2.18344779144734,0.00501656759631285,0.886607061825344,6,0.000122,-0.651099072601854,-1.44583365287821,1.00000198512359
"2100","#REF!","sn010_2016_m131","1335","c_m131_060","16.11.02",11.58295,-17.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,176,39,"Estimated from Biovolume","Rainer Kiko",0.43659,"Night",17.01516,2482.85352,35,"4.930124",8.198027,0.167249,5.984841,5,15.8403,15.0504585185185,35.4622155555556,118.284074074074,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8974359439464,26.1974071071614,92.7101895948286,91.0669457934728,56.9466378445198,57.362854165171,18.6325803021798,25.9666706334462,16.2768084303159,3.39679075762511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.127896943,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.127896943,-0.605094224883892,-0.429164669668348,0.0011358155018104,0.849311187632536,8,6.1e-05,-0.637308759637817,-1.37934169271817,1
"2104","#REF!","sn010_2016_m131","1351","c_m131_064","16.11.03",10.58293,-17.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,3515,1,"Estimated from Biovolume","Rainer Kiko",2.82051,"Night",18.96467,2038.18079,35,"5",8.198,0.16711,5,4,17.9357,4.65966016538352,34.8429833190761,172.653776383343,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9220405399359,49.8363370219806,62.7286687412657,67.4761795771672,18.2026783271538,22.7517292907263,4.37577494719786,5.98759561650232,1.82595716628098,4.23317540035563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.216822662,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.216822662,-0.733641777644767,-1.24386237333087,0.0077808786183073,0.786448931624634,7,0.000122,-0.311102405800159,0.051086327918678,1.06807498548279
"2105","#REF!","sn010_2016_m131","1353","c_m131_065","16.11.03",10.9165,-17.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,2798,1,"Estimated from Biovolume","Rainer Kiko",2.73339,"Day",18,2056.5437,35,"5",8.198,0.164733,5,4.242031,16.6174,5.35321102756892,34.8566745793054,161.599527389903,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5811066156389,27.8978854692458,31.8463878781909,35.7052230222703,22.9741584700857,23.5069594030507,5.78406664688631,5.98884806817733,3.73269008161719,6.56429336921839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.253678932,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.253678932,-0.519464031710673,-0.533220984203913,0.00947454558018678,0.769623833362825,7,0.000122,-1.52525951077109,-4.66745617686965,1.03967971507351
"2106","#REF!","sn010_2016_m131","1356","c_m131_066","16.11.03",11.11543,-17.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1974,2,"Estimated from Biovolume","Rainer Kiko",1.30878,"Day",18,2109.40772,35,"5",8.198,0.165202,5,4.961158,16.5849,6.34035231081767,34.8368739969528,133.087968511935,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1629571002407,59.4276847952416,93.4663527536511,67.7699164886236,41.2963000806605,17.5740193656146,15.2918718412574,5.77032901367449,12.2971605547358,6.34944351946771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.574116632,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.574116632,-0.573579120835391,-0.50045274324278,0.00061260890869266,0.876861542362014,8,6.1e-05,-0.977531477791324,-2.55718706647685,1
"2107","#REF!","sn010_2016_m131","1358","c_m131_067","16.11.03",11.28348,-17.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,996,2,"Estimated from Biovolume","Rainer Kiko",1.5444,"Day",17.932465,2117.72266,35,"5",8.198,0.168778,5.067538,5,16.1178,9.10991772406848,34.895592346425,76.00055387714,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3872299869079,43.5048983388099,52.3569931567253,33.3108080010846,29.4103287552778,9.86030373507496,12.2476781954027,10.2061656439324,3.21209312487224,5.39645368092586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.173301954,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.173301954,-0.524760960595261,-0.528756635187178,0.000630763317368485,0.875677485828372,8,6.1e-05,-0.562437725143828,-1.06218865876299,1
"2108","#REF!","sn010_2016_m131","1364","c_m131_068","16.11.04",12.97217,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,40,1,"Estimated from Biovolume","Rainer Kiko",0.80685,"Day",15.762263,2866.92993,35,"5",8.196019,0.272825,5.771031,6.379468,13.0332,13.2772121212121,35.234496969697,38.1009090909091,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48695079603737,26.1786949528558,35.0233986250452,40.7268644966925,12.1211889515931,13.8445209665931,1.67330946936387,3.25415151034345,1.4075856949248,1.48637207053307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.548980953,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.548980953,-0.808123893499257,-1.73400265844387,0.0048073267067252,0.822771112343131,7,0.000122,-0.531352151617442,-1.28342164093272,1.0791878468148
"2110","#REF!","sn010_2016_m131","1370","c_m131_070","16.11.04",12.85017,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,90,2,"Estimated from Biovolume","Rainer Kiko",1.22562,"Night",15.99065,2630.77539,35,"5",8.195992,0.259803,5.296392,6.020294,13.9412,13.5611093023256,35.2155034883721,76.0141860465116,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75240287346905,27.0401931436853,46.390021422995,32.4803585725404,22.0457157060224,10.5073973138844,9.51027116821653,10.3782123427355,11.198077332305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.886355269,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.886355269,-0.380531576522029,-0.0334947997355874,0.00786301012176274,0.785582303012751,7,6.1e-05,-0.547448915971495,-1.08998233073385,1.00630073240525
"2111","#REF!","sn010_2016_m131","1373","c_m131_071","16.11.04",12.74917,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,109,2,"Estimated from Biovolume","Rainer Kiko",1.287,"Night",16.082752,2624.76196,35,"5",8.195979,0.25001,5.138266,6,14.5397,13.687926,35.235207,89.187,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86067761808834,33.1313330935566,25.2750626343726,34.7088362467388,28.9093473882112,16.8542081329145,7.27110094576454,5.2963206746489,1.12732343915332,2.59417794359453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.911140693,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.911140693,-0.794759262500562,-1.49541443976466,0.00172490110945486,0.881257321386839,7,0.000122,-0.580034310184423,-1.23296892577564,1.01133162298269
"2112","#REF!","sn010_2016_m131","1375","c_m131_072","16.11.04",12.68365,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,117,2,"Estimated from Biovolume","Rainer Kiko",1.46025,"Night",16.191277,2623.74854,35,"5",8.195971,0.245676,5.081646,6,14.5743,13.8487223214286,35.2536928571429,96.8197321428571,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83211978464801,12.1818935932551,39.1990367561246,50.6258659163163,14.207229916739,6.21020145588572,9.71925410169318,4.30090113759186,0.749232047840572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.042875385,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.042875385,-0.997343918816537,-2.2948885432294,0.00807216482166636,0.856950547717172,6,0.000122,-0.493120644515739,-0.975867800589892,1.22861497611139
"2113","#REF!","sn010_2016_m131","1377","c_m131_073","16.11.05",12.59212,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,128,1,"Estimated from Biovolume","Rainer Kiko",1.59786,"Night",16.855827,2599.79614,35,"5",8.19591,0.230326,5.01545,6,14.224,13.7983258333333,35.2782191666667,93.2186666666666,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30547323194367,18.0420898087935,37.3134670801873,29.0292694024041,5.74638113681729,2.46699154813712,2.69180402442464,1.06178864924677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.551853645,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.551853645,-1.06222583891679,-2.90368461792503,0.00215142653536308,0.925223052642138,6,6.1e-05,-0.920467493770138,-2.22589826704213,1.20580514618651
"2115","#REF!","sn010_2016_m131","1381","c_m131_075","16.11.05",12.41667,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,195,1,"Estimated from Biovolume","Rainer Kiko",1.48599,"Night",17,2148.5686,35,"5",8.195725,0.207089,5,6,15.4017,14.3292270833333,21.1720072916667,147.958661417323,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36378080138044,27.1086821102291,35.1808084006927,15.5200753273553,8.89274006095752,1.11595839085492,2.6789689252045,1.42225579760259,3.10932393692754,2.99891764063683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.467508661,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.467508661,-0.513400980766849,-0.962261639093199,0.0409889328743192,0.528636956550086,8,6.1e-05,-0.626016570494104,-1.50039733740835,1
"2118","#REF!","sn010_2016_m131","1388","c_m131_078","16.11.05",12.15017,-19.99867,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,267,1,"Estimated from Biovolume","Rainer Kiko",1.3563,"Day",17,2062.26221,35,"5",8.195289,0.182099,5,6,15.7818,14.2741144486692,35.2883844106464,131.375285171103,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84247742594984,22.242409042113,36.3302763297367,19.4990452082504,6.80648819898172,2.85014678571572,2.16809396252081,2.07718912278367,2.57323319519244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61508585,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.61508585,-0.698823766823352,-1.5709641722288,0.00515201445119398,0.817940809554698,7,6.1e-05,-0.383012855603842,-0.577767629493349,0.999979246505991
"2121","#REF!","sn010_2016_m131","1395","c_m131_081","16.11.05",11.77777,-19.99867,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,442,3,"Estimated from Biovolume","Rainer Kiko",2.4453,"Night",17.999359,2005.07459,35,"5",8.195016,0.160356,5,5.023535,16.8661,12.9110452655889,35.0336854503464,64.2951740139211,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40056772481476,10.8449307464888,25.5966745594668,21.3895032280079,12.4089197273476,3.40898573960376,7.11496823132679,5.3588885883961,1.96957786183718,2.11169880723033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.133815955,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.133815955,-0.535293088449976,-0.871393686997044,0.00129878976538827,0.842575605554716,8,6.1e-05,-0.493306850934516,-0.906115872646235,1
"2124","#REF!","sn010_2016_m131","1410","c_m131_084","16.11.08",14.21667,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,102,1,"Estimated from Biovolume","Rainer Kiko",1.00485,"Night",15,3125.19263,35,"5.261128",8.195513,0.299751,4,8,13.1987,12.559585106383,35.1166968085106,93.0808510638298,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71562752390943,26.8206880061527,21.1297320541135,16.9600306215598,2.6328527473355,6.42909587845075,3.99940029760008,4.31442420082364,1.44175007466682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.318304315,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.318304315,-0.546885172822237,-0.90276301905518,0.00396166682066656,0.774010914703378,8,6.1e-05,-0.787256852218948,-2.09392343970292,0.99915443211578
"2127","#REF!","sn010_2016_m131","1416","c_m131_087","16.11.08",13.95712,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,132,1,"Estimated from Biovolume","Rainer Kiko",2.26017,"Night",15.08125,2434.60864,35,"5.306314",8.195,0.236581,4,7.889101,13.912,12.3840992366412,35.0816740458015,80.8801526717557,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36927326314711,12.7577805381017,20.6677293839562,17.5546133212884,2.69727289662295,3.32734129491235,0.720102498579735,2.06196385860021,1.71032927962985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.335531119,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.335531119,-0.673847368665465,-1.67177661358979,0.0241890414057712,0.670922407236595,7,6.1e-05,-0.664024541711862,-1.57131419842741,1.00000403223519
"2129","#REF!","sn010_2016_m131","1420","c_m131_089","16.11.09",13.68312,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,147,1,"Estimated from Biovolume","Rainer Kiko",1.42461,"Night",15.978844,1989.18237,35,"5",8.194329,0.189844,4,7,13.9338,12.836220979021,35.0886111888112,120.038041958042,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2456209897627,81.3629231183987,50.0850359562997,15.3683313491773,0.872099961401684,3.10438676048157,NA,0.95353415329589,3.04930493504895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.058448123,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-2.058448123,-1.52614216593445,-4.46736029829122,0.0486189889090664,0.775488798927048,5,6.1e-05,-0.309541438878918,-0.102757457741398,1
"2131","#REF!","sn010_2016_m131","1425","c_m131_091","16.11.09",12.31597,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,349,1,"Estimated from Biovolume","Rainer Kiko",2.27799,"Day",16,1521.32764,35,"5",8.194,0.163613,4,7,14.5184,12.3745688953488,35.0893563953488,93.5154360465116,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4168667402684,17.0205186046609,37.4240045553586,14.2929008745588,4.10910459353658,6.08061185518043,2.27686311413942,2.6573642535942,2.77324927992612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.306165238,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.306165238,-0.60594765921872,-1.24217552994115,0.00970883528327593,0.767450914553299,7,6.1e-05,-0.954557303350509,-2.47632610729129,1
"2132","#REF!","sn010_2016_m131","1427","c_m131_092","16.11.09",13.14967,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,305,1,"Estimated from Biovolume","Rainer Kiko",2.76012,"Day",16,1502.27417,35,"5",8.194,0.154068,4,6.911398,14.7477,12.6849157190635,35.1306698996655,92.7558862876254,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33351223642902,6.31105928972517,9.39691355305264,7.32154556767969,2.42411008344271,4.72284212637248,2.6161496577475,1.78044844868166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473951899,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.473951899,-0.442510436135943,-0.937874748208522,0.0265043305783948,0.746413951808737,6,6.1e-05,-2.95220536392996,-10.6665669258682,0.999999999999997
"2133","#REF!","sn010_2016_m131","1429","c_m131_093","16.11.09",13.05012,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,401,2,"Estimated from Biovolume","Rainer Kiko",2.6136,"Day",16.151941,1474.56335,35,"5",8.194,0.147268,4,6.394855,14.7484,12.11805,35.0723885786802,80.5321319796954,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30601895545193,10.3260138423108,16.4523568830226,10.2819213038052,4.72846659496173,2.69718629246473,1.995228285522,7.67993627589918,0.686009118432443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.752746128,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.752746128,-0.565553126334411,-1.25057211083886,0.0386302861371589,0.60819346937973,7,6.1e-05,-0.636052419964204,-1.29826668414182,1
"2134","#REF!","sn010_2016_m131","1431","c_m131_094","16.11.09",12.95043,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,589,1,"Estimated from Biovolume","Rainer Kiko",2.92842,"Day",16.584225,1398.77564,35,"5",8.194,0.141705,4,6.076352,14.9356,10.8405595524957,34.9503922547332,83.2086574870912,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4920824069252,27.7634552524475,39.0134720469123,20.0583217516604,19.5737836389569,6.87176997358131,5.64615877263612,6.01474071068078,6.48648227520407,1.839593615389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.147230621,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.147230621,-0.528245697455244,-0.7159977667873,0.000730537590562722,0.869552226481535,8,6.1e-05,-1.20911305035915,-3.29535866305531,1.00000066532317
"2135","#REF!","sn010_2016_m131","1434","c_m131_095","16.11.09",12.78433,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,932,2,"Estimated from Biovolume","Rainer Kiko",2.70171,"Night",16.993649,1313.38416,35,"5",8.194,0.128331,4,6,15.3204,8.50497883369331,34.7635059395248,103.460831533477,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2675354194058,46.9861582032744,25.9980942911173,37.0751089616484,24.8076572265307,8.6827346817194,8.4675761827127,6.67702081923549,4.06766390246483,3.637254616384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.185493745,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.185493745,-0.488108504057258,-0.515047479360667,2.98895478245297e-05,0.928076043698595,9,3.05e-05,-1.67574023338317,-5.35258596346064,0.999999999999999
