ConsecutiveNumber,CruiseID,StationID,Net_index,Date,Longitude,Latitude,target_organisms,target_org_code,Gear,operation_mode,sizerangeminimum_g,sizerangeMax_g,size_range_minimum_micron,size_range_maximum_micron,Catching_Depth_max_m,Catching_Depth_min_m,Biomass_determination,Contact_Person,filtered_volume_m3,day_night,SST_model,primprod,salinity,O2_dissolved,pH,chla_model,nitrate_model,silicate_model,SST_C_insitu,Temperature_C_insitu,Salinity_insitu,Oxygen__umol_kg_insitu,Chlorophyll__mg_m3_insitu,Nitrate__uM_L1_insitu,log_mm3_individual_insitu,-10.2041199826559,-9.90308998699194,-9.60205999132796,-9.30102999566398,-9,-8.69897000433602,-8.39794000867204,-8.09691001300806,-7.79588001734408,-7.4948500216801,-7.19382002601611,-6.89279003035213,-6.59176003468815,-6.29073003902417,-5.98970004336019,-5.68867004769621,-5.38764005203223,-5.08661005636825,-4.78558006070427,-4.48455006504029,-4.1835200693763,-3.88249007371232,-3.58146007804834,-3.28043008238437,-2.97940008672038,-2.6783700910564,-2.37734009539242,-2.07631009972843,-1.77528010406445,-1.47425010840047,-1.17322011273649,-0.872190117072509,-0.571160121408528,-0.270130125744547,0.0308998699194346,0.33192986558341,0.632959861247397,0.933989856911378,1.23501985257536,1.53604984823934,1.83707984390332,2.1381098395673,2.43913983523128,2.74016983089526,3.04119982655924,3.34222982222323,3.64325981788721,3.94428981355119,4.24531980921517,4.54634980487915,4.84737980054313,5.14840979620711,5.4494397918711,5.75046978753507,6.05149978325976,6.35252977892375,slope,Std.Error,minimum,maximum,comment,Conductivity_Mathilde,Salinity_Mathilde,Oxygen_Mathilde,AOU_Mathilde,MLD_Mathilde,Phosphates_Mathilde,Silicates_Mathilde,Temperature_Mathilde,Nitrates_Mathilde,Biomass_phytoplankton__ug_m3,,,,,,,,,,,,,
818,PATEX6,P628,,2008-10-17,-55.189,-37.594,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,13.808,1339.4,33,6,8.0576,0.14135,3,4,11.6,11.6,33.76,,2.37,0.34,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,3697303000,3000,1500,7500,24500,6000,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.58586,,,,,3.72568011283875,34.0160903930664,0.315509110689163,-8,22.5856189727783,0.637421190738678,3.75294971466064,10.7909002304077,5.64489841461182,43.14,,,,,,,
819,PATEX6,P629,,2008-10-17,-55.274,-37.8232,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,13.023,1318,33,6,8.0581,0.146692,3,4,11.1,11.1,33.8,,2.47,0.35,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,2164204800,3000,1500,4063800,473866.67,6000,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.64032,,,,,3.72568011283875,34.0160903930664,0.315509110689163,-8,22.5856189727783,0.637421190738678,3.75294971466064,10.7909002304077,5.64489841461182,25.62,,,,,,,
820,PATEX6,P630,,2008-10-17,-55.374,-38.0367,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,13,1597.41,33,6,8.059,0.149583,3,4,10.7,10.7,33.82,,3.6,0.22,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,4611896217,3000,1500,6318133.3,906233.33,6000,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6858,,,,,3.66510343551636,34.0256881713867,0.314153611660004,-7.59671783447266,30.8262100219727,0.710886359214783,3.76407742500305,10.0148000717163,5.50070953369141,54.38,,,,,,,
821,PATEX6,P631,,2008-10-17,-51.508,-38.2658,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,18,483.56,35,5,8.0689,0.060022,3,3,10.4,10.4,33.78,,2.38,0.29,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,2683762633,3000,1500,15333966.33,3160566.7,6000,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.66903,,,,,4.31990718841553,35.127498626709,0.253391236066818,-6.73106479644775,64.6775741577148,0.41818955540657,2.38791108131409,14.8676996231079,2.90803790092468,32.86,,,,,,,
822,PATEX6,P632,,2008-10-18,-55.633,-38.5317,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,12.125,1434.48,33,6,8.0615,0.1499,3,4,9.9,9.9,33.82,,3.61,0.3,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,3038587734,3000,1500,7238366.7,906233.33,6000,10500,7500,29000,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6124,,,,,3.66510343551636,34.0256881713867,0.314153611660004,-7.59671783447266,30.8262100219727,0.710886359214783,3.76407742500305,10.0148000717163,5.50070953369141,36.13,,,,,,,
823,PATEX6,P633,,2008-10-18,-55.913,-38.4592,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,13,1153.82,33,6,8.0611,0.143195,3,4,10.8,10.8,33.56,,2.12,0.19,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,2432346200,3000,1500,3162066.667,455366.6667,6000,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.64316,,,,,3.66510343551636,34.0256881713867,0.314153611660004,-7.59671783447266,30.8262100219727,0.710886359214783,3.76407742500305,10.0148000717163,5.50070953369141,28.68,,,,,,,
824,PATEX6,P634,,2008-10-18,-56.209,-38.3667,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,13.126,946.06,33,6,8.0611,0.135525,3,4,11,11,33.51,,2.4,0.25,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,2604331900,1807266.667,1500,4514666.7,6000,455366.67,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.84649,,,,,3.45035648345947,33.6524124145508,0.333279371261597,-8,32.023136138916,0.793681919574738,3.93267345428467,8.29720020294189,6.24265146255493,30.87,,,,,,,
825,PATEX6,P635,,2008-10-18,-56.388,-38.3157,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,13.978,934,33,6,8.0605,0.135066,3,4,11.2,11.2,33.47,,2.03,0.29,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,744852300,1807266.667,1500,1809466.667,6000,6000,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82561,,,,,3.45035648345947,33.6524124145508,0.333279371261597,-8,32.023136138916,0.793681919574738,3.93267345428467,8.29720020294189,6.24265146255493,8.89,,,,,,,
826,PATEX6,P636,,2008-10-18,-56.576,-38.2597,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,14.044,977,33,6,8.0601,0.128951,3,4,11.7,11.7,33.47,,2.4,0.19,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,1742985800,16253400,1500,2711200,455366.67,6000,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.96194,,,,,3.45035648345947,33.6524124145508,0.333279371261597,-8,32.023136138916,0.793681919574738,3.93267345428467,8.29720020294189,6.24265146255493,20.96,,,,,,,
827,PATEX6,P637,,2008-10-18,-56.775,-38.1868,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,14.894,977,32.793,6,8.0599,0.124527,3,4,12.2,12.2,33.58,,1.04,0.11,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,1799403933,115570566.7,1500,4965533.3,473866.67,6000,10500,7500,10500,1500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.04872,,,,,3.45035648345947,33.6524124145508,0.333279371261597,-8,32.023136138916,0.793681919574738,3.93267345428467,8.29720020294189,6.24265146255493,23.91,,,,,,,
828,PATEX6,P639,,2008-10-18,-56.984,-38.1318,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15,997.03,32.75,5.9405,8.0607,0.11953,3,4,13.1,13.1,33.81,,0.77,0.16,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,300000,78547400,6313633.333,1500,3226700,3616066.667,15784833.33,1118366.667,5744500,46292900,400000,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,3.45035648345947,33.6524124145508,0.333279371261597,-8,32.023136138916,0.793681919574738,3.93267345428467,8.29720020294189,6.24265146255493,83.1,,,,,,,
829,PATEX6,P641,,2008-10-19,,,Phytoplankton,4,Niskin,Bottles,,,,5,150,5,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,,,,,,,,,13.7,13.7,33.91,,0.67,0.19,mm3,m-3,mm-3,0,0,0,0,0,0,0,0,0,1500,205820600.3,3000,10369933,8237099.96,2992600,24800667,4591433.3,424500,8301599.96,20000,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,,,25.14,,,,,,,
830,R�a,de,Vigo,(NW,Iberia),1,,2001-07-02,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,13.76,13.76,NaN,,1.49,NaN,mm3,m-3,mm-3,0,16614975.63,930438635.4,5139565795,10052060257,7409398034,2496431556,508676289.9,370469901.7,318642506.1,195792383.3,159321253.1,130528255.5,38390663.39,14729596.28,10207534.45,18262159.54,11385055.53,5818260.222,6174467.818,1586021.172,1026248.994,466476.8152,186590.7261,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57882,,,,,,,,,,,,,,125.32,,,
831,R�a,de,Vigo,(NW,Iberia),1,,2001-07-02,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,10,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,13.76,NaN,NaN,,6.94,NaN,mm3,m-3,mm-3,0,21795989.54,125326939.8,653879686.1,974323330.4,526014614,280561243.2,105643102.4,136455673.9,246500572.2,217888898.7,72629632.89,30812571.53,17683981.73,13099245.73,6963796.6,13602867.66,6650093.478,7881592.27,5049145.048,3325046.739,1600948.43,646445.5199,238534.3815,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42287,,,,,,,,,,,,,,104.42,,,
832,R�a,de,Vigo,(NW,Iberia),1,,2001-07-02,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,20,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,13.76,NaN,NaN,,1.55,NaN,mm3,m-3,mm-3,0,0,67009157.92,206611570.2,335045789.6,197038833.4,104103513.2,77977918.89,94331344.33,89943839.94,68006318.01,30712530.71,24131274.13,17550017.55,8775008.775,3968235.219,2734116.874,3050586.675,1230768.024,384615.0074,346153.5067,115384.5022,38461.50074,38461.50074,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.60502,,,,,,,,,,,,,,19.3,,,
833,R�a,de,Vigo,(NW,Iberia),2,,2001-07-05,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,16.89,16.89,NaN,,3.01,NaN,mm3,m-3,mm-3,0,0,232609658.8,2115640230,4275587062,3009684157,1306649155,186720678.5,109687609.7,87750087.75,46068796.07,21937521.94,32906282.91,19743769.74,13162513.16,4592036.932,6807854.873,4858806.305,3167409.309,2659520.776,437377.5473,402122.0546,351856.7978,100530.5137,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65422,,,,,,,,,,,,,,54.29,,,
834,R�a,de,Vigo,(NW,Iberia),2,,2001-07-05,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,15,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,16.89,NaN,NaN,,5.59,NaN,mm3,m-3,mm-3,0,0,27466490.88,452776602.8,821811721.9,366136375.5,235173999.8,144078296.1,152953461.9,180473633.2,198080817,134254775.9,79232326.79,7073592.692,3143818.974,2003348.36,1648832.489,1255855.117,557691.7608,288461.2556,134615.2526,19230.75037,38461.50074,38461.50074,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.71439,,,,,,,,,,,,,,19.84,,,
835,R�a,de,Vigo,(NW,Iberia),2,,2001-07-05,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,20,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,16.89,NaN,NaN,,2.46,NaN,mm3,m-3,mm-3,0,0,33229951.26,337837837.8,551190052.2,210094376,146059753.1,143706869.8,145733969.3,187687687.7,158982511.9,115410273.4,85303245.59,45160541.78,50178379.76,20071351.9,4385908.167,5263089.801,1754363.267,604018.506,642480.0068,642480.0068,269230.5052,134615.2526,57692.25111,-57692.25111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.54906,,,,,,,,,,,,,,63.02,,,
836,R�a,de,Vigo,(NW,Iberia),3,,2001-07-09,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,16.1,16.1,NaN,,2.26,NaN,mm3,m-3,mm-3,0,0,234306887.5,1738230166,4007213976,3583061889,1404172903,371951756.3,204683510.9,283915837.7,231094286.5,209085306.8,215688000.7,184875429.2,96839510.52,55022449.16,15719094.87,13754208.01,12444283.44,7931146.203,9445293.693,11471205.94,4439123.553,2291160.544,1193799.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46665,,,,,,,,,,,,,,512.91,,,
837,R�a,de,Vigo,(NW,Iberia),3,,2001-07-09,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,10,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,16.1,NaN,NaN,,7.51,NaN,mm3,m-3,mm-3,0,0,43946385.41,884421006.4,1752362118,1256712739,523813716,149661061.7,136455673.9,145259265.8,127652082,92437714.59,143058367.8,77031428.82,50620653.23,21613755.45,12782787,20268513.1,21789167.11,11056122.49,10545278.55,14075575.08,903099.1143,91222.13276,136833.1991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47077,,,,,,,,,,,,,,336.86,,,
838,R�a,de,Vigo,(NW,Iberia),3,,2001-07-09,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,20,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,16.1,NaN,NaN,,1.39,NaN,mm3,m-3,mm-3,0,0,0,164798945.3,413720750.9,146487951.4,51755485.76,58487468.82,77283165.52,117028793.5,50786080.2,50178379.76,19062503.27,10561266.87,3929773.718,1719276.002,1473665.144,284072.3581,97994.90585,76923.00148,173076.7533,76923.00148,19230.75037,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.73806,,,,,,,,,,,,,,9.32,,,
839,R�a,de,Vigo,(NW,Iberia),4,,2001-07-12,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,12.8,12.8,NaN,,2.12,NaN,mm3,m-3,mm-3,0,0,404297740.4,2104563580,3810367745,2174288749,799070283,74830530.86,121049388.2,169469143.4,142172076,66904506.35,58541443.05,26696832.32,23493212.44,24561085.74,18260932.83,13674169.55,8763150.491,2998431.842,1167413.571,384615.0074,115384.5022,115384.5022,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.62832,,,,,,,,,,,,,,84.35,,,
840,R�a,de,Vigo,(NW,Iberia),4,,2001-07-12,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,10,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,12.8,NaN,NaN,,9.93,NaN,mm3,m-3,mm-3,0,5538325.21,132919805.1,1041205140,1004349119,408609335.6,124386815.4,66026938.99,57223347.13,112245796.3,105643102.4,100356759.5,23578642.31,51087058.33,58946605.77,50299126.39,46752864.44,28543215.94,12314987.92,10508789.69,31197969.4,7553192.593,820999.1948,820999.1948,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27475,,,,,,,,,,,,,,400.41,,,
841,R�a,de,Vigo,(NW,Iberia),4,,2001-07-12,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,20,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,12.8,NaN,NaN,,1.06,NaN,mm3,m-3,mm-3,0,0,11076650.42,282454585.7,381043990.5,138025166.7,79232326.79,68227836.96,61625143.06,59424245.09,63826041.02,17607183.73,13205387.8,6602693.899,5246057.148,1430742.858,1699973.364,1815357.866,2046126.87,499999.5096,115384.5022,249999.7548,76923.00148,76923.00148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55034,,,,,,,,,,,,,,18.37,,,
842,R�a,de,Vigo,(NW,Iberia),5,,2001-07-16,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,17.46,17.46,NaN,,2.82,NaN,mm3,m-3,mm-3,0,0,21973192.7,730608657.4,2241265656,2631812140,2261581854,923792645.1,376337848.2,200713519,100356759.5,125445949.4,40935142.9,34794871.46,24561085.74,16374057.16,27198152.38,2293135.682,3991754.706,2269111.833,615384.0119,538461.0104,38461.50074,19230.75037,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67271,,,,,,,,,,,,,,64.87,,,
843,R�a,de,Vigo,(NW,Iberia),5,,2001-07-16,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,10,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,17.46,NaN,NaN,,5.25,NaN,mm3,m-3,mm-3,0,0,27691626.05,437527691.6,1093810209,644863104.1,485406242.5,180473633.2,137592203.2,105643102.4,73176803.82,15680743.67,10610389.04,4715728.462,5108705.833,7909031.354,8185198.646,12829515.31,5140502.651,4016257.6,1730767.533,346153.5067,38461.50074,38461.50074,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56815,,,,,,,,,,,,,,56.78,,,
844,R�a,de,Vigo,(NW,Iberia),5,,2001-07-16,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,20,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,17.46,NaN,NaN,,4.03,NaN,mm3,m-3,mm-3,0,0,5493298.176,142825752.6,307178813.3,166832179,69201288.71,58161186.21,30712530.71,46068796.07,32906282.91,21937521.94,17550017.55,11003366.41,5108705.833,3987851.603,10823084.2,10732056.02,3401604.356,1565821.541,596153.2615,192307.5037,76923.00148,0,19230.75037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4763,,,,,,,,,,,,,,36.16,,,
845,R�a,de,Vigo,(NW,Iberia),6,,2001-07-19,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,13.45,13.45,NaN,,2.18,NaN,mm3,m-3,mm-3,0,0,104372665.3,1483190508,3499230938,2825952989,1111453473,246303744,143058367.8,182674531.2,160665551.5,109765205.7,44513322.58,19460845.25,17085972.69,18751660.93,11532061.08,12830866.74,4651070.213,2304559.143,504122.3126,864209.6788,192307.5037,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.60197,,,,,,,,,,,,,,69.96,,,
846,R�a,de,Vigo,(NW,Iberia),6,,2001-07-19,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,10,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,13.45,NaN,NaN,,2.45,NaN,mm3,m-3,mm-3,0,0,87892770.82,884421006.4,1948707268,2038031517,1020107261,253103266.1,116647592.2,136455673.9,127652082,85835020.69,83634122.72,85835020.69,37415265.43,6602693.899,4553378.802,6939453.385,3401238.972,3116112.329,346153.5067,153846.003,173076.7533,57692.25111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.64853,,,,,,,,,,,,,,57.73,,,
847,R�a,de,Vigo,(NW,Iberia),6,,2001-07-19,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,20,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,13.45,NaN,NaN,,0.84,NaN,mm3,m-3,mm-3,0,0,10986596.35,225225225.2,290518531.6,136401993.5,47310359.54,45109461.57,35214367.46,35214367.46,28611673.56,22008979.66,13754208.01,10315656.01,2456108.574,3438552.003,1589049.646,529683.2155,173076.7533,57692.25111,76923.00148,38461.50074,38461.50074,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.62921,,,,,,,,,,,,,,7.38,,,
848,R�a,de,Vigo,(NW,Iberia),7,,2001-09-05,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,12.66,12.66,NaN,,6.49,NaN,mm3,m-3,mm-3,0,0,60921577.32,481834293.3,1219264105,1216657834,1534622858,1249779191,587352057.9,343448559.5,264970853.2,141317788.4,68450803.74,19872813.99,4416180.887,2984050.936,192307.5037,615384.0119,423076.5082,384615.0074,173076.7533,19230.75037,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.80785,,,,,,,,,,,,,,26.4,,,
849,R�a,de,Vigo,(NW,Iberia),7,,2001-09-05,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,10,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,12.66,NaN,NaN,,5.12,NaN,mm3,m-3,mm-3,0,0,27691626.05,376606114.3,1178941664,1043225636,950787921.5,651465798,493001144.5,563429879.4,699885553.3,915573554,732899022.8,202482612.9,63826041.02,4401795.933,2456108.574,1473665.144,982443.4295,384615.0074,115384.5022,134615.2526,57692.25111,19230.75037,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74016,,,,,,,,,,,,,,99.98,,,
850,R�a,de,Vigo,(NW,Iberia),7,,2001-09-05,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,20,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,12.66,NaN,NaN,,1.01,NaN,mm3,m-3,mm-3,0,0,32693984.31,326939843.1,543838245.5,326869076.9,230343980.3,171112671.1,114075114.1,81168831.17,114075114.1,94331344.33,76781326.78,41681291.68,10279220.15,4912217.147,1133588.572,903845.2674,403845.7578,403845.7578,96153.75186,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.61134,,,,,,,,,,,,,,18.19,,,
851,R�a,de,Vigo,(NW,Iberia),8,,2001-10-08,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,15.23,15.23,NaN,,7.38,NaN,mm3,m-3,mm-3,0,0,98879367.17,1746868820,2702863221,986742602.6,627413127.4,429975430,278606528.6,315900315.9,309140839.2,231767707.2,170272786.8,137542080.1,315609951.7,209997283.1,51578280.05,15964705.73,3576919.569,1538460.03,1461537.028,1884613.536,269230.5052,38461.50074,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.58931,,,,,,,,,,,,,,206.85,,,
852,R�a,de,Vigo,(NW,Iberia),8,,2001-10-08,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,10,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,15.23,NaN,NaN,,4.91,NaN,mm3,m-3,mm-3,0,0,271377935.3,2353788214,3285742222,1114628539,878158288.6,620653226.5,336737388.9,303723919.4,246500572.2,191478123.1,114446694.3,72629632.89,59424245.09,101241306.5,46218857.29,12167186.69,2756211.583,703713.5956,645070.7959,645070.7959,29321.39982,58642.79963,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.69445,,,,,,,,,,,,,,110.22,,,
853,R�a,de,Vigo,(NW,Iberia),8,,2001-10-08,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,20,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,15.23,NaN,NaN,,4.93,NaN,mm3,m-3,mm-3,0,0,265839610.1,3123615419,3955910616,1405260114,1084037252,780975781,423394173.4,410231660.2,302737802.7,214987715,144787644.8,127237627.2,94331344.33,105300105.3,61425061.43,10621010.05,3153843.061,1615383.031,884614.5171,999999.0193,192307.5037,76923.00148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65681,,,,,,,,,,,,,,141.97,,,
854,R�a,de,Vigo,(NW,Iberia),9,,2001-11-05,-8.7883,42.2358,Phytoplankton,4,Niskin,Bottles,,,,0.5,150,0,,Estimated,from,Biovolume,Cristina,Gonz�lez,,,15.014,1157,35,5,8.2242,0.233368,2,0,14.49,14.49,NaN,,1.71,NaN,mm3,m-3,mm-3,0,16479894.53,1065699846,3702482971,4802783461,2744722867,3413478413,1956826957,587925587.9,379519129.5,204018954,74587574.59,39487539.49,41681291.68,8556765.354,3188403.104,134615.2526,653065.221,230769.0045,134615.2526,38461.50074,19230.75037,76923.00148,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.84383,,,,,,,,,,,,,,35.83,,,
